State_Code,State,Area_Type,Age_Group,Education_Level,Gender,Population
4,Chandigarh,Total,30-34,Unclassified,Males,61
4,Chandigarh,Total,35-39,Unclassified,Males,64
4,Chandigarh,Total,40-44,Unclassified,Males,62
4,Chandigarh,Total,45-49,Unclassified,Males,59
4,Chandigarh,Total,50-54,Unclassified,Males,45
4,Chandigarh,Total,55-59,Unclassified,Males,33
4,Chandigarh,Total,60-64,Unclassified,Males,24
4,Chandigarh,Total,65-69,Unclassified,Males,25
4,Chandigarh,Total,70-74,Unclassified,Males,11
4,Chandigarh,Total,75-79,Unclassified,Males,14
4,Chandigarh,Total,80+,Unclassified,Males,17
4,Chandigarh,Total,Age not stated,Unclassified,Males,10
4,Chandigarh,Rural,All ages,Unclassified,Males,12
4,Chandigarh,Rural,0-6,Unclassified,Males,0
4,Chandigarh,Rural,7,Unclassified,Males,1
4,Chandigarh,Rural,8,Unclassified,Males,1
4,Chandigarh,Rural,9,Unclassified,Males,1
4,Chandigarh,Rural,10,Unclassified,Males,1
4,Chandigarh,Rural,11,Unclassified,Males,0
4,Chandigarh,Rural,12,Unclassified,Males,0
4,Chandigarh,Rural,13,Unclassified,Males,0
4,Chandigarh,Rural,14,Unclassified,Males,0
4,Chandigarh,Rural,15,Unclassified,Males,0
4,Chandigarh,Rural,16,Unclassified,Males,0
4,Chandigarh,Rural,17,Unclassified,Males,0
4,Chandigarh,Rural,18,Unclassified,Males,1
4,Chandigarh,Rural,19,Unclassified,Males,0
4,Chandigarh,Rural,20-24,Unclassified,Males,2
4,Chandigarh,Rural,25-29,Unclassified,Males,1
4,Chandigarh,Rural,30-34,Unclassified,Males,1
4,Chandigarh,Rural,35-39,Unclassified,Males,1
4,Chandigarh,Rural,40-44,Unclassified,Males,0
4,Chandigarh,Rural,45-49,Unclassified,Males,1
4,Chandigarh,Rural,50-54,Unclassified,Males,0
4,Chandigarh,Rural,55-59,Unclassified,Males,0
4,Chandigarh,Rural,60-64,Unclassified,Males,0
4,Chandigarh,Rural,65-69,Unclassified,Males,0
4,Chandigarh,Rural,70-74,Unclassified,Males,0
4,Chandigarh,Rural,75-79,Unclassified,Males,1
4,Chandigarh,Rural,80+,Unclassified,Males,0
4,Chandigarh,Rural,Age not stated,Unclassified,Males,0
4,Chandigarh,Urban,All ages,Unclassified,Males,789
4,Chandigarh,Urban,0-6,Unclassified,Males,0
4,Chandigarh,Urban,7,Unclassified,Males,54
4,Chandigarh,Urban,8,Unclassified,Males,21
4,Chandigarh,Urban,9,Unclassified,Males,13
4,Chandigarh,Urban,10,Unclassified,Males,9
4,Chandigarh,Urban,11,Unclassified,Males,11
4,Chandigarh,Urban,12,Unclassified,Males,11
4,Chandigarh,Urban,13,Unclassified,Males,4
4,Chandigarh,Urban,14,Unclassified,Males,5
4,Chandigarh,Urban,15,Unclassified,Males,11
4,Chandigarh,Urban,16,Unclassified,Males,18
4,Chandigarh,Urban,17,Unclassified,Males,17
4,Chandigarh,Urban,18,Unclassified,Males,25
4,Chandigarh,Urban,19,Unclassified,Males,24
4,Chandigarh,Urban,20-24,Unclassified,Males,89
4,Chandigarh,Urban,25-29,Unclassified,Males,56
4,Chandigarh,Urban,30-34,Unclassified,Males,60
4,Chandigarh,Urban,35-39,Unclassified,Males,63
4,Chandigarh,Urban,40-44,Unclassified,Males,62
4,Chandigarh,Urban,45-49,Unclassified,Males,58
4,Chandigarh,Urban,50-54,Unclassified,Males,45
4,Chandigarh,Urban,55-59,Unclassified,Males,33
4,Chandigarh,Urban,60-64,Unclassified,Males,24
4,Chandigarh,Urban,65-69,Unclassified,Males,25
4,Chandigarh,Urban,70-74,Unclassified,Males,11
4,Chandigarh,Urban,75-79,Unclassified,Males,13
4,Chandigarh,Urban,80+,Unclassified,Males,17
4,Chandigarh,Urban,Age not stated,Unclassified,Males,10
5,Uttarakhand,Total,All ages,Unclassified,Males,8674
5,Uttarakhand,Total,0-6,Unclassified,Males,0
5,Uttarakhand,Total,7,Unclassified,Males,728
5,Uttarakhand,Total,8,Unclassified,Males,438
5,Uttarakhand,Total,9,Unclassified,Males,292
5,Uttarakhand,Total,10,Unclassified,Males,319
5,Uttarakhand,Total,11,Unclassified,Males,201
5,Uttarakhand,Total,12,Unclassified,Males,169
5,Uttarakhand,Total,13,Unclassified,Males,127
5,Uttarakhand,Total,14,Unclassified,Males,155
5,Uttarakhand,Total,15,Unclassified,Males,140
5,Uttarakhand,Total,16,Unclassified,Males,140
5,Uttarakhand,Total,17,Unclassified,Males,135
5,Uttarakhand,Total,18,Unclassified,Males,181
5,Uttarakhand,Total,19,Unclassified,Males,139
5,Uttarakhand,Total,20-24,Unclassified,Males,756
5,Uttarakhand,Total,25-29,Unclassified,Males,623
5,Uttarakhand,Total,30-34,Unclassified,Males,570
5,Uttarakhand,Total,35-39,Unclassified,Males,574
5,Uttarakhand,Total,40-44,Unclassified,Males,516
5,Uttarakhand,Total,45-49,Unclassified,Males,509
5,Uttarakhand,Total,50-54,Unclassified,Males,379
5,Uttarakhand,Total,55-59,Unclassified,Males,298
5,Uttarakhand,Total,60-64,Unclassified,Males,388
5,Uttarakhand,Total,65-69,Unclassified,Males,302
5,Uttarakhand,Total,70-74,Unclassified,Males,219
5,Uttarakhand,Total,75-79,Unclassified,Males,136
5,Uttarakhand,Total,80+,Unclassified,Males,174
5,Uttarakhand,Total,Age not stated,Unclassified,Males,66
5,Uttarakhand,Rural,All ages,Unclassified,Males,5843
5,Uttarakhand,Rural,0-6,Unclassified,Males,0
5,Uttarakhand,Rural,7,Unclassified,Males,484
5,Uttarakhand,Rural,8,Unclassified,Males,304
5,Uttarakhand,Rural,9,Unclassified,Males,196
5,Uttarakhand,Rural,10,Unclassified,Males,223
5,Uttarakhand,Rural,11,Unclassified,Males,145
5,Uttarakhand,Rural,12,Unclassified,Males,123
5,Uttarakhand,Rural,13,Unclassified,Males,84
5,Uttarakhand,Rural,14,Unclassified,Males,98
5,Uttarakhand,Rural,15,Unclassified,Males,91
5,Uttarakhand,Rural,16,Unclassified,Males,88
5,Uttarakhand,Rural,17,Unclassified,Males,90
5,Uttarakhand,Rural,18,Unclassified,Males,120
5,Uttarakhand,Rural,19,Unclassified,Males,92
5,Uttarakhand,Rural,20-24,Unclassified,Males,466
5,Uttarakhand,Rural,25-29,Unclassified,Males,390
5,Uttarakhand,Rural,30-34,Unclassified,Males,339
5,Uttarakhand,Rural,35-39,Unclassified,Males,355
5,Uttarakhand,Rural,40-44,Unclassified,Males,337
5,Uttarakhand,Rural,45-49,Unclassified,Males,343
5,Uttarakhand,Rural,50-54,Unclassified,Males,274
5,Uttarakhand,Rural,55-59,Unclassified,Males,224
5,Uttarakhand,Rural,60-64,Unclassified,Males,303
5,Uttarakhand,Rural,65-69,Unclassified,Males,226
5,Uttarakhand,Rural,70-74,Unclassified,Males,159
5,Uttarakhand,Rural,75-79,Unclassified,Males,109
5,Uttarakhand,Rural,80+,Unclassified,Males,132
5,Uttarakhand,Rural,Age not stated,Unclassified,Males,48
5,Uttarakhand,Urban,All ages,Unclassified,Males,2831
5,Uttarakhand,Urban,0-6,Unclassified,Males,0
5,Uttarakhand,Urban,7,Unclassified,Males,244
5,Uttarakhand,Urban,8,Unclassified,Males,134
5,Uttarakhand,Urban,9,Unclassified,Males,96
5,Uttarakhand,Urban,10,Unclassified,Males,96
5,Uttarakhand,Urban,11,Unclassified,Males,56
5,Uttarakhand,Urban,12,Unclassified,Males,46
5,Uttarakhand,Urban,13,Unclassified,Males,43
5,Uttarakhand,Urban,14,Unclassified,Males,57
5,Uttarakhand,Urban,15,Unclassified,Males,49
5,Uttarakhand,Urban,16,Unclassified,Males,52
5,Uttarakhand,Urban,17,Unclassified,Males,45
5,Uttarakhand,Urban,18,Unclassified,Males,61
5,Uttarakhand,Urban,19,Unclassified,Males,47
5,Uttarakhand,Urban,20-24,Unclassified,Males,290
5,Uttarakhand,Urban,25-29,Unclassified,Males,233
5,Uttarakhand,Urban,30-34,Unclassified,Males,231
5,Uttarakhand,Urban,35-39,Unclassified,Males,219
5,Uttarakhand,Urban,40-44,Unclassified,Males,179
5,Uttarakhand,Urban,45-49,Unclassified,Males,166
5,Uttarakhand,Urban,50-54,Unclassified,Males,105
5,Uttarakhand,Urban,55-59,Unclassified,Males,74
5,Uttarakhand,Urban,60-64,Unclassified,Males,85
5,Uttarakhand,Urban,65-69,Unclassified,Males,76
5,Uttarakhand,Urban,70-74,Unclassified,Males,60
5,Uttarakhand,Urban,75-79,Unclassified,Males,27
5,Uttarakhand,Urban,80+,Unclassified,Males,42
5,Uttarakhand,Urban,Age not stated,Unclassified,Males,18
6,Haryana,Total,All ages,Unclassified,Males,16548
6,Haryana,Total,0-6,Unclassified,Males,0
6,Haryana,Total,7,Unclassified,Males,1278
6,Haryana,Total,8,Unclassified,Males,716
6,Haryana,Total,9,Unclassified,Males,422
6,Haryana,Total,10,Unclassified,Males,443
6,Haryana,Total,11,Unclassified,Males,296
6,Haryana,Total,12,Unclassified,Males,299
6,Haryana,Total,13,Unclassified,Males,223
6,Haryana,Total,14,Unclassified,Males,235
6,Haryana,Total,15,Unclassified,Males,254
6,Haryana,Total,16,Unclassified,Males,254
6,Haryana,Total,17,Unclassified,Males,279
6,Haryana,Total,18,Unclassified,Males,322
6,Haryana,Total,19,Unclassified,Males,255
6,Haryana,Total,20-24,Unclassified,Males,1443
6,Haryana,Total,25-29,Unclassified,Males,1284
6,Haryana,Total,30-34,Unclassified,Males,1084
6,Haryana,Total,35-39,Unclassified,Males,1185
6,Haryana,Total,40-44,Unclassified,Males,1122
6,Haryana,Total,45-49,Unclassified,Males,980
6,Haryana,Total,50-54,Unclassified,Males,774
6,Haryana,Total,55-59,Unclassified,Males,600
6,Haryana,Total,60-64,Unclassified,Males,797
6,Haryana,Total,65-69,Unclassified,Males,585
6,Haryana,Total,70-74,Unclassified,Males,501
6,Haryana,Total,75-79,Unclassified,Males,284
6,Haryana,Total,80+,Unclassified,Males,522
6,Haryana,Total,Age not stated,Unclassified,Males,111
6,Haryana,Rural,All ages,Unclassified,Males,10468
6,Haryana,Rural,0-6,Unclassified,Males,0
6,Haryana,Rural,7,Unclassified,Males,803
6,Haryana,Rural,8,Unclassified,Males,445
6,Haryana,Rural,9,Unclassified,Males,238
6,Haryana,Rural,10,Unclassified,Males,260
6,Haryana,Rural,11,Unclassified,Males,165
6,Haryana,Rural,12,Unclassified,Males,188
6,Haryana,Rural,13,Unclassified,Males,123
6,Haryana,Rural,14,Unclassified,Males,149
6,Haryana,Rural,15,Unclassified,Males,160
6,Haryana,Rural,16,Unclassified,Males,164
6,Haryana,Rural,17,Unclassified,Males,185
6,Haryana,Rural,18,Unclassified,Males,207
6,Haryana,Rural,19,Unclassified,Males,151
6,Haryana,Rural,20-24,Unclassified,Males,842
6,Haryana,Rural,25-29,Unclassified,Males,720
6,Haryana,Rural,30-34,Unclassified,Males,596
6,Haryana,Rural,35-39,Unclassified,Males,707
6,Haryana,Rural,40-44,Unclassified,Males,750
6,Haryana,Rural,45-49,Unclassified,Males,651
6,Haryana,Rural,50-54,Unclassified,Males,514
6,Haryana,Rural,55-59,Unclassified,Males,391
6,Haryana,Rural,60-64,Unclassified,Males,594
6,Haryana,Rural,65-69,Unclassified,Males,436
6,Haryana,Rural,70-74,Unclassified,Males,355
6,Haryana,Rural,75-79,Unclassified,Males,212
6,Haryana,Rural,80+,Unclassified,Males,402
6,Haryana,Rural,Age not stated,Unclassified,Males,60
6,Haryana,Urban,All ages,Unclassified,Males,6080
6,Haryana,Urban,0-6,Unclassified,Males,0
6,Haryana,Urban,7,Unclassified,Males,475
6,Haryana,Urban,8,Unclassified,Males,271
6,Haryana,Urban,9,Unclassified,Males,184
6,Haryana,Urban,10,Unclassified,Males,183
6,Haryana,Urban,11,Unclassified,Males,131
6,Haryana,Urban,12,Unclassified,Males,111
6,Haryana,Urban,13,Unclassified,Males,100
6,Haryana,Urban,14,Unclassified,Males,86
6,Haryana,Urban,15,Unclassified,Males,94
6,Haryana,Urban,16,Unclassified,Males,90
6,Haryana,Urban,17,Unclassified,Males,94
6,Haryana,Urban,18,Unclassified,Males,115
6,Haryana,Urban,19,Unclassified,Males,104
6,Haryana,Urban,20-24,Unclassified,Males,601
6,Haryana,Urban,25-29,Unclassified,Males,564
6,Haryana,Urban,30-34,Unclassified,Males,488
6,Haryana,Urban,35-39,Unclassified,Males,478
6,Haryana,Urban,40-44,Unclassified,Males,372
6,Haryana,Urban,45-49,Unclassified,Males,329
6,Haryana,Urban,50-54,Unclassified,Males,260
6,Haryana,Urban,55-59,Unclassified,Males,209
6,Haryana,Urban,60-64,Unclassified,Males,203
6,Haryana,Urban,65-69,Unclassified,Males,149
6,Haryana,Urban,70-74,Unclassified,Males,146
6,Haryana,Urban,75-79,Unclassified,Males,72
6,Haryana,Urban,80+,Unclassified,Males,120
6,Haryana,Urban,Age not stated,Unclassified,Males,51
7,Nct Of Delhi,Total,All ages,Unclassified,Males,7666
7,Nct Of Delhi,Total,0-6,Unclassified,Males,0
7,Nct Of Delhi,Total,7,Unclassified,Males,612
7,Nct Of Delhi,Total,8,Unclassified,Males,293
7,Nct Of Delhi,Total,9,Unclassified,Males,189
7,Nct Of Delhi,Total,10,Unclassified,Males,192
7,Nct Of Delhi,Total,11,Unclassified,Males,114
7,Nct Of Delhi,Total,12,Unclassified,Males,125
7,Nct Of Delhi,Total,13,Unclassified,Males,108
7,Nct Of Delhi,Total,14,Unclassified,Males,115
7,Nct Of Delhi,Total,15,Unclassified,Males,125
7,Nct Of Delhi,Total,16,Unclassified,Males,125
7,Nct Of Delhi,Total,17,Unclassified,Males,114
7,Nct Of Delhi,Total,18,Unclassified,Males,160
7,Nct Of Delhi,Total,19,Unclassified,Males,152
7,Nct Of Delhi,Total,20-24,Unclassified,Males,835
7,Nct Of Delhi,Total,25-29,Unclassified,Males,710
7,Nct Of Delhi,Total,30-34,Unclassified,Males,680
7,Nct Of Delhi,Total,35-39,Unclassified,Males,582
7,Nct Of Delhi,Total,40-44,Unclassified,Males,535
7,Nct Of Delhi,Total,45-49,Unclassified,Males,448
7,Nct Of Delhi,Total,50-54,Unclassified,Males,336
7,Nct Of Delhi,Total,55-59,Unclassified,Males,260
7,Nct Of Delhi,Total,60-64,Unclassified,Males,257
7,Nct Of Delhi,Total,65-69,Unclassified,Males,170
7,Nct Of Delhi,Total,70-74,Unclassified,Males,149
7,Nct Of Delhi,Total,75-79,Unclassified,Males,83
7,Nct Of Delhi,Total,80+,Unclassified,Males,107
7,Nct Of Delhi,Total,Age not stated,Unclassified,Males,90
7,Nct Of Delhi,Rural,All ages,Unclassified,Males,167
7,Nct Of Delhi,Rural,0-6,Unclassified,Males,0
7,Nct Of Delhi,Rural,7,Unclassified,Males,15
7,Nct Of Delhi,Rural,8,Unclassified,Males,6
7,Nct Of Delhi,Rural,9,Unclassified,Males,4
7,Nct Of Delhi,Rural,10,Unclassified,Males,6
7,Nct Of Delhi,Rural,11,Unclassified,Males,1
7,Nct Of Delhi,Rural,12,Unclassified,Males,5
7,Nct Of Delhi,Rural,13,Unclassified,Males,0
7,Nct Of Delhi,Rural,14,Unclassified,Males,2
7,Nct Of Delhi,Rural,15,Unclassified,Males,4
7,Nct Of Delhi,Rural,16,Unclassified,Males,5
7,Nct Of Delhi,Rural,17,Unclassified,Males,4
7,Nct Of Delhi,Rural,18,Unclassified,Males,5
7,Nct Of Delhi,Rural,19,Unclassified,Males,5
7,Nct Of Delhi,Rural,20-24,Unclassified,Males,19
7,Nct Of Delhi,Rural,25-29,Unclassified,Males,14
7,Nct Of Delhi,Rural,30-34,Unclassified,Males,14
7,Nct Of Delhi,Rural,35-39,Unclassified,Males,12
7,Nct Of Delhi,Rural,40-44,Unclassified,Males,8
7,Nct Of Delhi,Rural,45-49,Unclassified,Males,9
7,Nct Of Delhi,Rural,50-54,Unclassified,Males,4
7,Nct Of Delhi,Rural,55-59,Unclassified,Males,4
7,Nct Of Delhi,Rural,60-64,Unclassified,Males,6
7,Nct Of Delhi,Rural,65-69,Unclassified,Males,4
7,Nct Of Delhi,Rural,70-74,Unclassified,Males,5
7,Nct Of Delhi,Rural,75-79,Unclassified,Males,1
7,Nct Of Delhi,Rural,80+,Unclassified,Males,2
7,Nct Of Delhi,Rural,Age not stated,Unclassified,Males,3
7,Nct Of Delhi,Urban,All ages,Unclassified,Males,7499
7,Nct Of Delhi,Urban,0-6,Unclassified,Males,0
7,Nct Of Delhi,Urban,7,Unclassified,Males,597
7,Nct Of Delhi,Urban,8,Unclassified,Males,287
7,Nct Of Delhi,Urban,9,Unclassified,Males,185
7,Nct Of Delhi,Urban,10,Unclassified,Males,186
7,Nct Of Delhi,Urban,11,Unclassified,Males,113
7,Nct Of Delhi,Urban,12,Unclassified,Males,120
7,Nct Of Delhi,Urban,13,Unclassified,Males,108
7,Nct Of Delhi,Urban,14,Unclassified,Males,113
7,Nct Of Delhi,Urban,15,Unclassified,Males,121
7,Nct Of Delhi,Urban,16,Unclassified,Males,120
7,Nct Of Delhi,Urban,17,Unclassified,Males,110
7,Nct Of Delhi,Urban,18,Unclassified,Males,155
7,Nct Of Delhi,Urban,19,Unclassified,Males,147
7,Nct Of Delhi,Urban,20-24,Unclassified,Males,816
7,Nct Of Delhi,Urban,25-29,Unclassified,Males,696
7,Nct Of Delhi,Urban,30-34,Unclassified,Males,666
7,Nct Of Delhi,Urban,35-39,Unclassified,Males,570
7,Nct Of Delhi,Urban,40-44,Unclassified,Males,527
7,Nct Of Delhi,Urban,45-49,Unclassified,Males,439
7,Nct Of Delhi,Urban,50-54,Unclassified,Males,332
7,Nct Of Delhi,Urban,55-59,Unclassified,Males,256
7,Nct Of Delhi,Urban,60-64,Unclassified,Males,251
7,Nct Of Delhi,Urban,65-69,Unclassified,Males,166
7,Nct Of Delhi,Urban,70-74,Unclassified,Males,144
7,Nct Of Delhi,Urban,75-79,Unclassified,Males,82
7,Nct Of Delhi,Urban,80+,Unclassified,Males,105
7,Nct Of Delhi,Urban,Age not stated,Unclassified,Males,87
8,Rajasthan,Total,All ages,Unclassified,Males,105774
8,Rajasthan,Total,0-6,Unclassified,Males,0
8,Rajasthan,Total,7,Unclassified,Males,5320
8,Rajasthan,Total,8,Unclassified,Males,3981
8,Rajasthan,Total,9,Unclassified,Males,2477
8,Rajasthan,Total,10,Unclassified,Males,3169
8,Rajasthan,Total,11,Unclassified,Males,2190
